ndc,drug_name,bg,effective_date,aac
69315041001,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
69315041005,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
70010049101,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
70010049105,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
70010049109,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
70010049110,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
76385012810,METFORMIN HCL ER 500 MG TAB,G,2025-05-29 00:00:00,0.02551
27241024001,METFORMIN HCL ER 500 MG TABERGR24H,G,2024-11-14 00:00:00,0.40122
42571033301,METFORMIN HCL ER 500 MG TABERGR24H,G,2024-11-14 00:00:00,0.40122
50228044501,METFORMIN HCL ER 500 MG TABERGR24H,G,2024-11-14 00:00:00,0.40122
68180033801,METFORMIN HCL ER 500 MG TABERGR24H,G,2024-11-14 00:00:00,0.40122
68462052001,METFORMIN HCL ER 500 MG TABERGR24H,G,2024-11-14 00:00:00,0.40122
70010049601,METFORMIN HCL ER 500 MG TABERGR24H,G,2024-11-14 00:00:00,0.40122
29033005601,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
42385097801,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
67877041401,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
68094080450,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
68094080460,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
70010049201,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
72578003601,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
76385012901,METFORMIN HCL ER 750 MG TAB,G,2025-05-29 00:00:00,0.04179
00054071020,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
00054071025,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
00406577101,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
00406577162,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
00904653061,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
00904741761,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
31722094701,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
67877066001,METHADONE HCL 10 MG TAB,G,2025-05-29 00:00:00,0.20746
00054355663,METHADONE HCL 10 MG/5 ML SOLN,G,2025-03-26 00:00:00,0.09786
00406622105,METHADONE HCL 10 MG/5 ML SOLN,G,2025-03-26 00:00:00,0.09786
00054070920,METHADONE HCL 5 MG TAB,G,2025-05-29 00:00:00,0.15341
00054070925,METHADONE HCL 5 MG TAB,G,2025-05-29 00:00:00,0.15341
00406575501,METHADONE HCL 5 MG TAB,G,2025-05-29 00:00:00,0.15341
00406575562,METHADONE HCL 5 MG TAB,G,2025-05-29 00:00:00,0.15341
13107008801,METHADONE HCL 5 MG TAB,G,2025-05-29 00:00:00,0.15341
31722094601,METHADONE HCL 5 MG TAB,G,2025-05-29 00:00:00,0.15341
00054355563,METHADONE HCL 5 MG/5 ML SOLN,G,2025-03-26 00:00:00,0.05561
00406622505,METHADONE HCL 5 MG/5 ML SOLN,G,2025-03-26 00:00:00,0.05561
68308011501,METHAMPHETAMINE HCL 5 MG TAB,G,2025-05-28 00:00:00,10.01635
24208002210,METHAZOLAMIDE 25 MG TAB,G,2023-11-08 00:00:00,1.44857
62559024001,METHAZOLAMIDE 25 MG TAB,G,2023-11-08 00:00:00,1.44857
68094090850,METHAZOLAMIDE 25 MG TAB,G,2023-11-08 00:00:00,1.44857
72603016601,METHAZOLAMIDE 25 MG TAB,G,2023-11-08 00:00:00,1.44857
24208002310,METHAZOLAMIDE 50 MG TAB,G,2025-05-29 00:00:00,0.92785
62559024101,METHAZOLAMIDE 50 MG TAB,G,2025-05-29 00:00:00,0.92785
68094080850,METHAZOLAMIDE 50 MG TAB,G,2025-05-29 00:00:00,0.92785
72603016701,METHAZOLAMIDE 50 MG TAB,G,2025-05-29 00:00:00,0.92785
42571033201,METHENAMINE HIPP 1 GM TAB,G,2025-07-09 00:00:00,0.31798
47781057701,METHENAMINE HIPP 1 GM TAB,G,2025-07-09 00:00:00,0.31798
50742014201,METHENAMINE HIPP 1 GM TAB,G,2025-07-09 00:00:00,0.31798
59746079701,METHENAMINE HIPP 1 GM TAB,G,2025-07-09 00:00:00,0.31798
65862078201,METHENAMINE HIPP 1 GM TAB,G,2025-07-09 00:00:00,0.31798
72603081601,METHENAMINE HIPP 1 GM TAB,G,2025-07-09 00:00:00,0.31798
42799010601,METHENAMINE MANDELATE 1 GRAM TAB,G,2024-07-10 00:00:00,1.67797
62135020112,METHENAMINE MANDELATE 1 GRAM TAB,G,2024-07-10 00:00:00,1.67797
62135020160,METHENAMINE MANDELATE 1 GRAM TAB,G,2024-07-10 00:00:00,1.67797
00832607311,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
23155007101,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
33342033611,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
62135020618,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
62135020690,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
64380021301,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
64980026501,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
69452032920,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
72162180302,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
72603031601,METHIMAZOLE 10 MG TAB,G,2025-05-29 00:00:00,0.1198
00832607211,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
23155007001,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
33342033511,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
62135020518,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
62135020590,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
64380021201,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
64380021202,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
64980026401,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
69452032820,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
72162180204,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
72162180207,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
72603031501,METHIMAZOLE 5 MG TAB,G,2025-05-29 00:00:00,0.06089
00904705761,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
31722053301,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
31722053305,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
43547040510,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
43547040550,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
59651034001,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
59651034005,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
69367025501,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
69367025505,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
69584061110,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
69584061150,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
69584061190,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
70010075401,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
70010075405,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
71093014004,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
71093014005,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
72789048101,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
72789048160,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
72789048182,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
72789048190,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
72789048193,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
76385012301,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
76385012350,METHOCARBAMOL 500 MG TAB,G,2025-05-29 00:00:00,0.02412
00904705861,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
31722053401,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
31722053405,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
43547022610,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
43547022650,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
59651034101,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
59651034105,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
69367025601,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
69367025605,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
69584061210,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
69584061250,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
69584061290,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
70010077001,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
70010077005,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
71093014105,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
76385012401,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
76385012450,METHOCARBAMOL 750 MG TAB,G,2025-05-29 00:00:00,0.03208
00054455025,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
00378001401,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
00555057202,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
00555057235,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
00904714110,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
16729048601,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
47335023583,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
47335023596,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
51079067005,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
62135077235,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
62332073031,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
62332073036,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
68382077501,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
69238142301,METHOTREXATE 2.5 MG TAB,G,2025-07-16 00:00:00,0.15446
63323012310,METHOTREXATE 25 MG/ML VIAL,G,2025-05-29 00:00:00,2.55554
00703367101,METHOTREXATE 25 MG/ML VIAL-PF,G,2025-05-29 00:00:00,1.59088
00703367501,METHOTREXATE 25 MG/ML VIAL-PF,G,2025-05-29 00:00:00,1.59088
00703367801,METHOTREXATE 25 MG/ML VIAL-PF,G,2025-05-29 00:00:00,1.59088
16729027730,METHOTREXATE 25 MG/ML VIAL-PF,G,2025-05-29 00:00:00,1.59088
16729027735,METHOTREXATE 25 MG/ML VIAL-PF,G,2025-05-29 00:00:00,1.59088
61703040841,METHOTREXATE 25 MG/ML VIAL-PF,G,2025-05-29 00:00:00,1.59088
72319002904,METHSCOPOLAMINE BROM 2.5 MG TAB,G,2025-05-29 00:00:00,0.61809
76385010001,METHSCOPOLAMINE BROM 2.5 MG TAB,G,2025-05-29 00:00:00,0.61809
72319003002,METHSCOPOLAMINE BROM 5 MG TAB,G,2025-05-29 00:00:00,1.06784
76385010160,METHSCOPOLAMINE BROM 5 MG TAB,G,2025-05-29 00:00:00,1.06784
62135032190,METHYLDOPA 250 MG TAB,G,2020-05-14 00:00:00,0.05774
64980057101,METHYLDOPA 250 MG TAB,G,2020-05-14 00:00:00,0.05774
62135032218,METHYLDOPA 500 MG TAB,G,2020-05-14 00:00:00,0.08558
62135032290,METHYLDOPA 500 MG TAB,G,2020-05-14 00:00:00,0.08558
64980057201,METHYLDOPA 500 MG TAB,G,2020-05-14 00:00:00,0.08558
59630075050,METHYLIN 5 MG/5 ML SOLN,B,2025-01-01 00:00:00,0.14889
31722092801,METHYLPHENIDATE 10 MG CHEW TAB,G,2022-11-17 00:00:00,3.68582
64980022301,METHYLPHENIDATE 10 MG CHEW TAB,G,2022-11-17 00:00:00,3.68582
00115180101,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
00406114401,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
10702010101,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
16729047901,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
31722017401,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
43547048710,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
57664022988,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
68084082321,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
75834032501,METHYLPHENIDATE 10 MG TAB,G,2025-05-29 00:00:00,0.16538
00406144501,METHYLPHENIDATE 10 MG TAB SA,G,2025-05-29 00:00:00,0.42041
10702007501,METHYLPHENIDATE 10 MG TAB SA,G,2025-05-29 00:00:00,0.42041
70010004201,METHYLPHENIDATE 10 MG TAB SA,G,2025-05-29 00:00:00,0.42041
27808005901,METHYLPHENIDATE 10 MG/5 ML SOL,G,2023-06-01 00:00:00,0.13287
70752013214,METHYLPHENIDATE 10 MG/5 ML SOL,G,2023-06-01 00:00:00,0.13287
71930002552,METHYLPHENIDATE 10 MG/5 ML SOL,G,2023-06-01 00:00:00,0.13287
00378826093,METHYLPHENIDATE 10MG/9HR PATCH TD24,G,2023-03-08 00:00:00,8.41951
00574241065,METHYLPHENIDATE 10MG/9HR PATCH TD24,G,2023-03-08 00:00:00,8.41951
00378826193,METHYLPHENIDATE 15MG/9HR PATCH TD24,G,2023-03-08 00:00:00,9.68641
00574241565,METHYLPHENIDATE 15MG/9HR PATCH TD24,G,2023-03-08 00:00:00,9.68641
31722092601,METHYLPHENIDATE 2.5 MG CHEW TB,G,2025-05-29 00:00:00,1.01786
64980022101,METHYLPHENIDATE 2.5 MG CHEW TB,G,2025-05-29 00:00:00,1.01786
00115180201,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
00406114601,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
10702010201,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
16729048001,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
31722017501,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
43547048810,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
57664023088,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
75834032601,METHYLPHENIDATE 20 MG TAB,G,2025-05-29 00:00:00,0.19563
00378826293,METHYLPHENIDATE 20 MG/9 HR PATCH TD24,G,2023-03-08 00:00:00,10.06261
00574242065,METHYLPHENIDATE 20 MG/9 HR PATCH TD24,G,2023-03-08 00:00:00,10.06261
00378826393,METHYLPHENIDATE 30MG/9HR PATCH TD24,G,2023-03-08 00:00:00,10.25812
00574243065,METHYLPHENIDATE 30MG/9HR PATCH TD24,G,2023-03-08 00:00:00,10.25812
00115180001,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
00406114201,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
10702010001,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
16729047801,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
31722017301,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
43547048610,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
57664022888,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
68084080521,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
75834032401,METHYLPHENIDATE 5 MG TAB,G,2025-05-29 00:00:00,0.12122
27808005801,METHYLPHENIDATE 5 MG/5 ML SOLN,G,2024-05-30 00:00:00,0.08498
70752013114,METHYLPHENIDATE 5 MG/5 ML SOLN,G,2024-05-30 00:00:00,0.08498
71930002452,METHYLPHENIDATE 5 MG/5 ML SOLN,G,2024-05-30 00:00:00,0.08498
00093529501,METHYLPHENIDATE CD 10 MG CAP,G,2025-05-29 00:00:00,0.99403
00115173601,METHYLPHENIDATE CD 10 MG CAP,G,2025-05-29 00:00:00,0.99403
00406181001,METHYLPHENIDATE CD 10 MG CAP,G,2025-05-29 00:00:00,0.99403
00527457937,METHYLPHENIDATE CD 10 MG CAP,G,2025-05-29 00:00:00,0.99403
00093529601,METHYLPHENIDATE CD 20 MG CAP,G,2025-05-29 00:00:00,1.27716
00115173701,METHYLPHENIDATE CD 20 MG CAP,G,2025-05-29 00:00:00,1.27716
00406182001,METHYLPHENIDATE CD 20 MG CAP,G,2025-05-29 00:00:00,1.27716
00527458037,METHYLPHENIDATE CD 20 MG CAP,G,2025-05-29 00:00:00,1.27716
00591386219,METHYLPHENIDATE ER 15 MG CAP,G,2023-03-01 00:00:00,5.2617
13811070610,METHYLPHENIDATE ER 18 MG TAB,G,2025-05-29 00:00:00,0.76261
31722095201,METHYLPHENIDATE ER 18 MG TAB,G,2025-05-29 00:00:00,0.76261
43598043801,METHYLPHENIDATE ER 18 MG TAB,G,2025-05-29 00:00:00,0.76261
62037072501,METHYLPHENIDATE ER 18 MG TAB,G,2025-05-29 00:00:00,0.76261
62175031037,METHYLPHENIDATE ER 18 MG TAB,G,2025-05-29 00:00:00,0.76261
00406012701,METHYLPHENIDATE ER 27 MG TAB,G,2025-05-29 00:00:00,0.71025
13811070710,METHYLPHENIDATE ER 27 MG TAB,G,2025-05-29 00:00:00,0.71025
31722095301,METHYLPHENIDATE ER 27 MG TAB,G,2025-05-29 00:00:00,0.71025
43598043901,METHYLPHENIDATE ER 27 MG TAB,G,2025-05-29 00:00:00,0.71025
62037073401,METHYLPHENIDATE ER 27 MG TAB,G,2025-05-29 00:00:00,0.71025
62175031137,METHYLPHENIDATE ER 27 MG TAB,G,2025-05-29 00:00:00,0.71025
00591387319,METHYLPHENIDATE ER 30 MG CAP,G,2023-11-29 00:00:00,4.253
00115173801,METHYLPHENIDATE ER 30 MG CAP CPBP 30-70,G,2025-03-02 00:00:00,1.22828
00406183001,METHYLPHENIDATE ER 30 MG CAP CPBP 30-70,G,2025-03-02 00:00:00,1.22828
00527458137,METHYLPHENIDATE ER 30 MG CAP CPBP 30-70,G,2025-03-02 00:00:00,1.22828
00781236301,METHYLPHENIDATE ER 30 MG CAP CPBP 50-50,G,2025-05-29 00:00:00,1.87645
00781238501,METHYLPHENIDATE ER 30 MG CAP CPBP 50-50,G,2025-05-29 00:00:00,1.87645
51862061101,METHYLPHENIDATE ER 30 MG CAP CPBP 50-50,G,2025-05-29 00:00:00,1.87645
70010001401,METHYLPHENIDATE ER 30 MG CAP CPBP 50-50,G,2025-05-29 00:00:00,1.87645
75907005101,METHYLPHENIDATE ER 30 MG CAP CPBP 50-50,G,2025-05-29 00:00:00,1.87645
00406013601,METHYLPHENIDATE ER 36 MG TAB,G,2025-05-29 00:00:00,0.97407
13811070810,METHYLPHENIDATE ER 36 MG TAB,G,2025-05-29 00:00:00,0.97407
31722095401,METHYLPHENIDATE ER 36 MG TAB,G,2025-05-29 00:00:00,0.97407
43598044001,METHYLPHENIDATE ER 36 MG TAB,G,2025-05-29 00:00:00,0.97407
62037072601,METHYLPHENIDATE ER 36 MG TAB,G,2025-05-29 00:00:00,0.97407
62175031237,METHYLPHENIDATE ER 36 MG TAB,G,2025-05-29 00:00:00,0.97407
00591389119,METHYLPHENIDATE ER 40 MG CAP,G,2023-11-29 00:00:00,4.40964
00406015401,METHYLPHENIDATE ER 54 MG TAB,G,2025-05-29 00:00:00,0.80502
13811070910,METHYLPHENIDATE ER 54 MG TAB,G,2025-05-29 00:00:00,0.80502
31722095501,METHYLPHENIDATE ER 54 MG TAB,G,2025-05-29 00:00:00,0.80502
43598044101,METHYLPHENIDATE ER 54 MG TAB,G,2025-05-29 00:00:00,0.80502
62037072701,METHYLPHENIDATE ER 54 MG TAB,G,2025-05-29 00:00:00,0.80502
62175031337,METHYLPHENIDATE ER 54 MG TAB,G,2025-05-29 00:00:00,0.80502
13811071030,METHYLPHENIDATE ER 72 MG TAB,G,2024-05-30 00:00:00,15.79028
57664071083,METHYLPHENIDATE ER 72 MG TAB,G,2024-05-30 00:00:00,15.79028
72603039901,METHYLPHENIDATE ER 72 MG TAB,G,2024-05-30 00:00:00,15.79028
00115173901,METHYLPHENIDATE ER(CD) 40MG CP,G,2025-02-18 00:00:00,1.36284
00406184001,METHYLPHENIDATE ER(CD) 40MG CP,G,2025-02-18 00:00:00,1.36284
00527458237,METHYLPHENIDATE ER(CD) 40MG CP,G,2025-02-18 00:00:00,1.36284
00115174001,METHYLPHENIDATE ER(CD) 50MG CP,G,2022-10-24 00:00:00,2.25385
00406185001,METHYLPHENIDATE ER(CD) 50MG CP,G,2022-10-24 00:00:00,2.25385
00527458337,METHYLPHENIDATE ER(CD) 50MG CP,G,2022-10-24 00:00:00,2.25385
00115174101,METHYLPHENIDATE ER(CD) 60MG CP,G,2025-03-23 00:00:00,1.23159
00406186001,METHYLPHENIDATE ER(CD) 60MG CP,G,2025-03-23 00:00:00,1.23159
00527458437,METHYLPHENIDATE ER(CD) 60MG CP,G,2025-03-23 00:00:00,1.23159
00781236101,METHYLPHENIDATE ER(LA) 10MG CP,G,2024-11-14 00:00:00,2.78002
00781238301,METHYLPHENIDATE ER(LA) 10MG CP,G,2024-11-14 00:00:00,2.78002
51862060901,METHYLPHENIDATE ER(LA) 10MG CP,G,2024-11-14 00:00:00,2.78002
70010001201,METHYLPHENIDATE ER(LA) 10MG CP,G,2024-11-14 00:00:00,2.78002
75907004901,METHYLPHENIDATE ER(LA) 10MG CP,G,2024-11-14 00:00:00,2.78002
00781236401,METHYLPHENIDATE ER(LA) 40MG CP,G,2025-05-29 00:00:00,2.04893
00781238601,METHYLPHENIDATE ER(LA) 40MG CP,G,2025-05-29 00:00:00,2.04893
51862061201,METHYLPHENIDATE ER(LA) 40MG CP,G,2025-05-29 00:00:00,2.04893
70010001501,METHYLPHENIDATE ER(LA) 40MG CP,G,2025-05-29 00:00:00,2.04893
75907005201,METHYLPHENIDATE ER(LA) 40MG CP,G,2025-05-29 00:00:00,2.04893
00591385419,METHYLPHENIDATE HCL 10 MG CSBP 40-60,G,2022-06-01 00:00:00,4.60442
42858007545,METHYLPHENIDATE HCL 10 MG CSBP 40-60,G,2022-06-01 00:00:00,4.60442
00406147301,METHYLPHENIDATE HCL 20 MG TAB ER,G,2025-05-29 00:00:00,0.51468
10702007601,METHYLPHENIDATE HCL 20 MG TAB ER,G,2025-05-29 00:00:00,0.51468
70010004301,METHYLPHENIDATE HCL 20 MG TAB ER,G,2025-05-29 00:00:00,0.51468
31722092701,METHYLPHENIDATE HCL 5 MG TAB CHEW,G,2025-05-29 00:00:00,1.56841
64980022201,METHYLPHENIDATE HCL 5 MG TAB CHEW,G,2025-05-29 00:00:00,1.56841
00781236201,METHYLPHENIDATE LA 20 MG CAP,G,2025-05-29 00:00:00,1.78093
51862061001,METHYLPHENIDATE LA 20 MG CAP,G,2025-05-29 00:00:00,1.78093
70010001301,METHYLPHENIDATE LA 20 MG CAP,G,2025-05-29 00:00:00,1.78093
75907005001,METHYLPHENIDATE LA 20 MG CAP,G,2025-05-29 00:00:00,1.78093
70010001603,METHYLPHENIDATE LA 60 MG CAP,G,2024-11-14 00:00:00,7.61654
75907005330,METHYLPHENIDATE LA 60 MG CAP,G,2024-11-14 00:00:00,7.61654
00603459315,METHYLPRED 4 MG TAB DOSEPAK,G,2025-05-29 00:00:00,0.08703
42806040021,METHYLPRED 4 MG TAB DOSEPAK,G,2025-05-29 00:00:00,0.08703
59762444002,METHYLPRED 4 MG TAB DOSEPAK,G,2025-05-29 00:00:00,0.08703
68382091634,METHYLPRED 4 MG TAB DOSEPAK,G,2025-05-29 00:00:00,0.08703
59762005001,METHYLPREDNISOLONE 16 MG TAB,G,2025-05-29 00:00:00,1.3275
62135076250,METHYLPREDNISOLONE 16 MG TAB,G,2025-05-29 00:00:00,1.3275
68382091818,METHYLPREDNISOLONE 16 MG TAB,G,2025-05-29 00:00:00,1.3275
59762005101,METHYLPREDNISOLONE 32 MG TAB,G,2024-05-30 00:00:00,2.53048
62135076326,METHYLPREDNISOLONE 32 MG TAB,G,2024-05-30 00:00:00,2.53048
68382091911,METHYLPREDNISOLONE 32 MG TAB,G,2024-05-30 00:00:00,2.53048
00603459321,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
00904691461,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
59762444003,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
62135076001,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
62135076021,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
68084014901,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
68382091601,METHYLPREDNISOLONE 4 MG TAB,G,2025-05-29 00:00:00,0.15606
59746000204,METHYLPREDNISOLONE 8 MG TABLET,G,2025-05-29 00:00:00,0.75633
59762004901,METHYLPREDNISOLONE 8 MG TABLET,G,2025-05-29 00:00:00,0.75633
62135076126,METHYLPREDNISOLONE 8 MG TABLET,G,2025-05-29 00:00:00,0.75633
68382091711,METHYLPREDNISOLONE 8 MG TABLET,G,2025-05-29 00:00:00,0.75633
00781352270,METHYLPREDNISOLONE ACETATE 40 MG/ML VIAL,G,2025-05-29 00:00:00,6.88424
00781352275,METHYLPREDNISOLONE ACETATE 40 MG/ML VIAL,G,2025-05-29 00:00:00,6.88424
25021082005,METHYLPREDNISOLONE ACETATE 40 MG/ML VIAL,G,2025-05-29 00:00:00,6.88424
25021082010,METHYLPREDNISOLONE ACETATE 40 MG/ML VIAL,G,2025-05-29 00:00:00,6.88424
55150031301,METHYLPREDNISOLONE ACETATE 40 MG/ML VIAL,G,2025-05-29 00:00:00,6.88424
